id,dataset,task_type,domain,quality_status,comparison,comparison_role,left_variant,right_variant,left_option_labels,right_option_labels,option_labels_preserved,left_digit_sequence,right_digit_sequence,digit_sequence_preserved,left_formula_tokens,right_formula_tokens,formula_tokens_preserved,left_answer_instruction,right_answer_instruction,answer_instruction_preserved,structural_mismatch,primary_pair_hard_fail,diagnostic_warning,mismatch_codes,left_preview,right_preview
banglamath_0540,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,147,147,True,,,True,final_answer,final_answer,True,False,False,False,,একটি ঘরের দৈর্ঘ্য প্রস্থের তিনগুণ এবং ক্ষেত্রফল ১৪৭ বর্গমিটার হলে ঘরটির দৈর্ঘ্য কত Return only the final answer.,ekti ghorer doirgho prosther tinogun ebong khetrofol 147 borgomitar hole ghortir doirgho koto Return only the final answer.
banglamath_0540,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,147,147,True,,,True,final_answer,final_answer,True,False,False,False,,একটি ঘরের দৈর্ঘ্য প্রস্থের তিনগুণ এবং ক্ষেত্রফল ১৪৭ বর্গমিটার হলে ঘরটির দৈর্ঘ্য কত Return only the final answer.,"If a room's length is three times its width and the area is 147 sq. meters, what is the length? Return only the final answer."
banglamath_0540,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,147,147,True,,,True,final_answer,final_answer,True,False,False,False,,ekti ghorer doirgho prosther tinogun ebong khetrofol 147 borgomitar hole ghortir doirgho koto Return only the final answer.,"If a room's length is three times its width and the area is 147 sq. meters, what is the length? Return only the final answer."
banglamath_0237,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,1 48 16,1 48 16,True,,,True,final_answer,final_answer,True,False,False,False,,১ ডজন ডিমের দাম ৪৮ টাকা হলে ১৬টি ডিমের দাম কত Return only the final answer.,1 dojon dimer dam 48 taka hole 16ti dimer dam koto Return only the final answer.
banglamath_0237,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,1 48 16,1 48 16,True,,,True,final_answer,final_answer,True,False,False,False,,১ ডজন ডিমের দাম ৪৮ টাকা হলে ১৬টি ডিমের দাম কত Return only the final answer.,"If 1 dozen eggs cost 48 Taka, what is the cost of 16 eggs? Return only the final answer."
banglamath_0237,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,1 48 16,1 48 16,True,,,True,final_answer,final_answer,True,False,False,False,,1 dojon dimer dam 48 taka hole 16ti dimer dam koto Return only the final answer.,"If 1 dozen eggs cost 48 Taka, what is the cost of 16 eggs? Return only the final answer."
benqa_10th-Math-II_0347,benqa,mcq,math-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,35 6 3 2 1 2 1 2 3 2,35 6 3 2 1 2 1 2 3 2,True,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"cos\left ( - \frac{35\pi}{6} \right ) এর মান কত? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D.","cos\left ( - \frac{35\pi}{6} \right ) er man koto? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D."
benqa_10th-Math-II_0347,benqa,mcq,math-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,35 6 3 2 1 2 1 2 3 2,35 6 3 2 1 2 1 2 3 2,True,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"cos\left ( - \frac{35\pi}{6} \right ) এর মান কত? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D.","What is the value of cos\left ( - \frac{35\pi}{6} \right )? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D."
benqa_10th-Math-II_0347,benqa,mcq,math-ii,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,35 6 3 2 1 2 1 2 3 2,35 6 3 2 1 2 1 2 3 2,True,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,\frac \frac \frac \frac \frac \left \pi \right \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"cos\left ( - \frac{35\pi}{6} \right ) er man koto? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D.","What is the value of cos\left ( - \frac{35\pi}{6} \right )? A. - \frac{\sqrt{3}}{2} B. - \frac{1}{2} C. \frac{1}{2} D. \frac{\sqrt{3}}{2} Answer with only A, B, C, or D."
benqa_12th-Math-II_0214,benqa,mcq,math-ii,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,1 1 3 1 2 1 3 1 3 3 3,1 1 3 1 2 1 3 1 3 3 3,True,\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},True,mcq_letters,mcq_letters,True,False,False,False,,"tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} হলে x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D.","tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} hole x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D."
benqa_12th-Math-II_0214,benqa,mcq,math-ii,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,1 1 3 1 2 1 3 1 3 3 3,1 1 3 1 2 1 3 1 3 3 3,True,\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},True,mcq_letters,mcq_letters,True,False,False,False,,"tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} হলে x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D.","If tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} then x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D."
benqa_12th-Math-II_0214,benqa,mcq,math-ii,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,1 1 3 1 2 1 3 1 3 3 3,1 1 3 1 2 1 3 1 3 3 3,True,\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},\frac \frac \frac \frac \pi \sqrt \sqrt \sqrt \sqrt \sqrt tan^{-1},True,mcq_letters,mcq_letters,True,False,False,False,,"tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} hole x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D.","If tan^{-1}\ \frac{1}{\sqrt{3}} + tan^{-1}x = \frac{\pi}{2} then x = ? A. \frac{1}{\sqrt{3}} B. - \frac{1}{\sqrt{3}} C. \sqrt{3} D. - \sqrt{3} Answer with only A, B, C, or D."
banglamath_0181,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,,,True,,,True,final_answer,final_answer,True,False,False,False,,কাজের পরিমাণ অপরিবর্তিত থাকলে লোক সংখ্যা বাড়ালে সময় কী হয় Return only the final answer.,kajer poriman oporibortit thakle lok songkhya barale somoy ki hoy Return only the final answer.
banglamath_0181,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,,,True,,,True,final_answer,final_answer,True,False,False,False,,কাজের পরিমাণ অপরিবর্তিত থাকলে লোক সংখ্যা বাড়ালে সময় কী হয় Return only the final answer.,"If the amount of work remains the same, what happens to time if the number of workers increases? Return only the final answer."
banglamath_0181,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,,,True,,,True,final_answer,final_answer,True,False,False,False,,kajer poriman oporibortit thakle lok songkhya barale somoy ki hoy Return only the final answer.,"If the amount of work remains the same, what happens to time if the number of workers increases? Return only the final answer."
banglamath_0183,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,50 15 25,50 15 25,True,,,True,final_answer,final_answer,True,False,False,False,,একটি ছাত্রাবাসে ৫০ জনের ১৫ দিনের খাদ্য মজুদ আছে। ঐ খাদ্যে ২৫ জনের কত দিন চলবে Return only the final answer.,ekti chhatrabase 50 joner 15 diner khaddo mojud ache. oi khadde 25 joner koto din cholbe Return only the final answer.
banglamath_0183,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,50 15 25,50 15 25,True,,,True,final_answer,final_answer,True,False,False,False,,একটি ছাত্রাবাসে ৫০ জনের ১৫ দিনের খাদ্য মজুদ আছে। ঐ খাদ্যে ২৫ জনের কত দিন চলবে Return only the final answer.,A hostel has food for 50 people for 15 days. How many days will it last for 25 people? Return only the final answer.
banglamath_0183,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,50 15 25,50 15 25,True,,,True,final_answer,final_answer,True,False,False,False,,ekti chhatrabase 50 joner 15 diner khaddo mojud ache. oi khadde 25 joner koto din cholbe Return only the final answer.,A hostel has food for 50 people for 15 days. How many days will it last for 25 people? Return only the final answer.
benqa_10th-Biology_0215,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,6 12 6 3 4 3,6 12 6 3 4 3,True,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xarrowright,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xarrowright,True,mcq_letters,mcq_letters,True,False,False,False,,C_{6}H_{12}O_{6}\xarrowright{এনজাইম}C_{3}H_{4}O_{3} উদ্দীপকের প্রক্রিয়াটি- i. সবাত ও অবাত শ্বসনের প্রথম ধাপ ii. কোষের মাইটোকন্ড্রিয়ায় ঘটে থাকে iii. এতে নিট অণু ATP উৎপন্ন হয় নিচের ,C_{6}H_{12}O_{6}\xarrowright{enojaim}C_{3}H_{4}O_{3} uddipoker prokriyati- i. sobat o obat shbosoner prothom dhap ii. kosher maitokondriyay ghote thake iii. ete nit onu ATP utoponn
benqa_10th-Biology_0215,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,6 12 6 3 4 3,6 12 6 3 4 3,True,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xarrowright,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xrightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,C_{6}H_{12}O_{6}\xarrowright{এনজাইম}C_{3}H_{4}O_{3} উদ্দীপকের প্রক্রিয়াটি- i. সবাত ও অবাত শ্বসনের প্রথম ধাপ ii. কোষের মাইটোকন্ড্রিয়ায় ঘটে থাকে iii. এতে নিট অণু ATP উৎপন্ন হয় নিচের ,C_{6}H_{12}O_{6} \xrightarrow{Enzyme} C_{3}H_{4}O_{3} the process of the stem- i. is the inital stage of both acrobic and anacrobic respiration ii. takes place in the mitochondria 
benqa_10th-Biology_0215,benqa,mcq,biology,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,6 12 6 3 4 3,6 12 6 3 4 3,True,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xarrowright,ATP C_{3}H_{4}O_{3} C_{6}H_{12}O_{6} O_{3} O_{6} \xrightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,C_{6}H_{12}O_{6}\xarrowright{enojaim}C_{3}H_{4}O_{3} uddipoker prokriyati- i. sobat o obat shbosoner prothom dhap ii. kosher maitokondriyay ghote thake iii. ete nit onu ATP utoponn,C_{6}H_{12}O_{6} \xrightarrow{Enzyme} C_{3}H_{4}O_{3} the process of the stem- i. is the inital stage of both acrobic and anacrobic respiration ii. takes place in the mitochondria 
benqa_10th-Chemistry_0336,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,3 250 0.2 2,3 250 0.2 2,True,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \rightarrow \rightarrow \xrightarrow,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \rightarrow \rightarrow \xrightarrow,True,mcq_letters,mcq_letters,True,False,False,False,,A \rightarrow CaCO_{3}(s) \xrightarrow{\Delta} CaO(s) + X(g) B \rightarrow 250 mL 0.2 মোলার NaCl দ্রবণ A-এর 'X' গ্যাসটি- i. CO_{2} ii. অম্লধর্মী iii. বায়ু অপেক্ষা ভারী নিচের কোনটি ,A \rightarrow CaCO_{3}(s) \xrightarrow{\Delta} CaO(s) + X(g) B \rightarrow 250 mL 0.2 molar NaCl drobon A-er 'X' gyasoti- i. CO_{2} ii. omlodhormi iii. bayu opeksha bhari nicher ko
benqa_10th-Chemistry_0336,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,3 250 0.2 2,3 250 0.2 2,True,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \rightarrow \rightarrow \xrightarrow,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \overset \rightarrow \rightarrow \rightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,A \rightarrow CaCO_{3}(s) \xrightarrow{\Delta} CaO(s) + X(g) B \rightarrow 250 mL 0.2 মোলার NaCl দ্রবণ A-এর 'X' গ্যাসটি- i. CO_{2} ii. অম্লধর্মী iii. বায়ু অপেক্ষা ভারী নিচের কোনটি ,A\rightarrow CaCO_{3}\overset{\Delta }{\rightarrow}CaO(s)+X(g) B\rightarrow 250 mL 0.2 olar NaCl solution The 'X' gas of A is- i. CO_{2} ii. acidic iii. heavier than air Which one 
benqa_10th-Chemistry_0336,benqa,mcq,chemistry,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,3 250 0.2 2,3 250 0.2 2,True,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \rightarrow \rightarrow \xrightarrow,CO_{2} CO_{2} CaCO_{3} CaCO_{3} CaO NaCl \Delta \overset \rightarrow \rightarrow \rightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,A \rightarrow CaCO_{3}(s) \xrightarrow{\Delta} CaO(s) + X(g) B \rightarrow 250 mL 0.2 molar NaCl drobon A-er 'X' gyasoti- i. CO_{2} ii. omlodhormi iii. bayu opeksha bhari nicher ko,A\rightarrow CaCO_{3}\overset{\Delta }{\rightarrow}CaO(s)+X(g) B\rightarrow 250 mL 0.2 olar NaCl solution The 'X' gas of A is- i. CO_{2} ii. acidic iii. heavier than air Which one 
banglamath_0185,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,120 10 27 45,120 10 27 45,True,,,True,final_answer,final_answer,True,False,False,False,,১২০ কেজি চালে ১০ জন লোকের ২৭ দিন চলে। ৪৫ দিন চলতে কত কেজি চাল প্রয়োজন হবে Return only the final answer.,120 keji chale 10 jon loker 27 din chole. 45 din cholote koto keji chal proyojon hobe Return only the final answer.
banglamath_0185,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,120 10 27 45,120 10 27 45,True,,,True,final_answer,final_answer,True,False,False,False,,১২০ কেজি চালে ১০ জন লোকের ২৭ দিন চলে। ৪৫ দিন চলতে কত কেজি চাল প্রয়োজন হবে Return only the final answer.,120 kg of rice lasts 10 people for 27 days. How much rice is needed to last 45 days? Return only the final answer.
banglamath_0185,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,120 10 27 45,120 10 27 45,True,,,True,final_answer,final_answer,True,False,False,False,,120 keji chale 10 jon loker 27 din chole. 45 din cholote koto keji chal proyojon hobe Return only the final answer.,120 kg of rice lasts 10 people for 27 days. How much rice is needed to last 45 days? Return only the final answer.
banglamath_1690,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,2,2,True,,,True,final_answer,final_answer,True,False,False,False,,"খেলনা গাড়ি নিয়ে খেলার সময় মিন্টু দেখলো , সেন্টুর গাড়ির সংখ্যা তার চেয়ে বেশি এবং সেন্টু কে বললো, তুমি আমাকে দুইটা গাড়ি দাও তাহলে আমাদের গাড়ির সংখ্যা সমান হবে ।সেন্টু উল্টো জো","khelona gari niye khelar somoy mintu dekholo , sentur garir songkhya tar cheye beshi ebong sentu ke bololo, tumi amake duita gari dao tahole amader garir songkhya soman hobe .sentu"
