model,model_id,variant,variant_label,dataset,task_type,answer_type,id,gold,correct,parsed,parsed_empty,choice_invalid,format_failure,raw_chars,parsed_chars,raw_line_count,raw_multiline,raw_long_gt120,source,line,raw_excerpt
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Math_0324,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,43,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Math_0324,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,48,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0021,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,370,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0021,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,110,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0021,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,372,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0036,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,253,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0036,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,154,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0036,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,255,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0045,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,76,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0045,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,11,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0045,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,78,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0055,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,115,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0055,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,114,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0055,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,117,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0084,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,415,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0084,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,35,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0084,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,417,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0106,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,130,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0106,A,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,145,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0106,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,132,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0130,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,37,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0130,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,148,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0130,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,39,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0150,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,223,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0150,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,164,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0150,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,225,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0198,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,1,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0198,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,74,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0198,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,3,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0280,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,193,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0280,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,177,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0280,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,195,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_10th-Physics_0296,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,52,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_10th-Physics_0296,D,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,163,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_10th-Physics_0296,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,54,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0034,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,301,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0034,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,158,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0034,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,303,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0049,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,382,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0049,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,75,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0049,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,384,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0119,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,25,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0119,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,25,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0119,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,27,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0122,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,196,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0122,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,23,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0122,A,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,198,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0128,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,277,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0128,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,77,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0128,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,279,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0179,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,100,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0179,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,187,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0179,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,102,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0203,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,427,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0203,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,143,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0203,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,429,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0247,B,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,73,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0247,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,182,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0247,B,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,75,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0287,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,58,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0287,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,124,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0287,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,60,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0321,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,70,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0321,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,123,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0321,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,72,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-II_0325,A,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,109,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-II_0325,A,False,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,14,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-II_0325,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,111,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-I_0039,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,31,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-I_0039,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,183,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-I_0039,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_dev50_v2/results/runs/qwen25_7b_8bit_validation200_v4_dev50.jsonl,33,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-I_0042,D,False,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,82,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-I_0042,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,18,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-I_0042,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,84,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-I_0056,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,175,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-I_0056,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,195,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Biology-I_0056,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,177,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Biology-I_0077,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v4_test150/results/runs/qwen25_7b_8bit_validation200_v4_test150.jsonl,172,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Biology-I_0077,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen25_7b_8bit_validation200_v5_banglish_pinned/results/runs/qwen2_5_7b_8bit_validation200_v5_banglish_pinned.jsonl,34,D
