index,id,source_file,source_row,grade,subject,answer,review_status,issue_count,warning_count,issues,warnings,banglish_bengali_char_count,banglish_length_ratio,bangla_digits,banglish_digits,english_digits
616,benqa_ext_12th-Chemistry-I_0346,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,346,12th,Chemistry-I,C,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.0,2|2|3|4|5,2|2|3|4|5,2|2|3|4|5
617,benqa_ext_12th-Biology-II_0090,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,90,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.084,,,
618,benqa_ext_10th-Biology_0175,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,175,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.134,,,
619,benqa_ext_12th-Biology-II_0150,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,150,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
620,benqa_ext_8th-Science_0210,literature/code/BEnQA/data/BEnQA/8th-Science.csv,210,8th,Science,B,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.078,,,
621,benqa_ext_12th-Math-I_0192,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,192,12th,Math-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.027,2|2|13|2|3|2|3|13|0|2|3|13|0|2|3|13|0|2|3|13|0,2|2|13|2|3|2|3|13|0|2|3|13|0|2|3|13|0|2|3|13|0,2|2|13|2|3|2|3|13|0|2|3|13|0|2|3|13|0|2|3|13|0
622,benqa_ext_12th-Chemistry-I_0347,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,347,12th,Chemistry-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.116,2|2,2|2,2|2
623,benqa_ext_10th-Physics_0154,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,154,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.105,,,
624,benqa_ext_10th-Chemistry_0246,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,246,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.042,,,
625,benqa_ext_12th-Physics-II_0291,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,291,12th,Physics-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.034,,,
626,benqa_ext_12th-Math-I_0189,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,189,12th,Math-I,C,ai_assisted_review_pass_v1,0,0,,,0,0.993,0|5|3|5|0|4|0|3|4|3|4|3|4|3|4,0|5|3|5|0|4|0|3|4|3|4|3|4|3|4,0|5|3|5|0|4|0|3|4|3|4|3|4|3|4
627,benqa_ext_12th-Math-II_0248,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,248,12th,Math-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.017,2|1|0|1|1|1|1|1|2|3|2|1|2|5|2,2|1|0|1|1|1|1|1|2|3|2|1|2|5|2,2|1|0|1|1|1|1|1|2|3|2|1|2|5|2
628,benqa_ext_10th-Biology_0087,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,87,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.032,7|1|7|3|7|6|7|9,7|1|7|3|7|6|7|9,7|1|7|3|7|6|7|9
629,benqa_ext_10th-Physics_0271,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,271,10th,Physics,A,ai_assisted_review_pass_v1,0,0,,,0,1.036,,,
630,benqa_ext_10th-Biology_0342,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,342,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.143,,,
631,benqa_ext_10th-Biology_0070,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,70,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,0.952,,,
632,benqa_ext_12th-Math-II_0287,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,287,12th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.021,1|0|4|1|4|4|1|4|8|1|4|8|1|4,1|0|4|1|4|4|1|4|8|1|4|8|1|4,1|0|4|1|4|4|1|4|8|1|4|8|1|4
633,benqa_ext_12th-Biology-I_0272,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,272,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.106,,,
634,benqa_ext_12th-Math-I_0312,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,312,12th,Math-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.062,4|1|4|1|4|4|0|2|8,4|1|4|1|4|4|0|2|8,4|1|4|1|4|4|0|2|8
635,benqa_ext_12th-Chemistry-II_0339,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,339,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.117,3|3|3|3,3|3|3|3,3|3|3|3
636,benqa_ext_8th-Science_0187,literature/code/BEnQA/data/BEnQA/8th-Science.csv,187,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.092,,,
637,benqa_ext_10th-Chemistry_0163,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,163,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.114,4|3|2|1,4|3|2|1,4|3|2|1
638,benqa_ext_12th-Math-I_0204,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,204,12th,Math-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.0,1|0|2|1|2|3|4|6,1|0|2|1|2|3|4|6,1|0|2|1|2|3|4|6
639,benqa_ext_12th-Physics-II_0066,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,66,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.016,,,
640,benqa_ext_10th-Chemistry_0295,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,295,10th,Chemistry,C,ai_assisted_review_pass_v1,0,0,,,0,1.069,,,
641,benqa_ext_12th-Physics-II_0049,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,49,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.039,,,
642,benqa_ext_10th-Math-II_0030,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,30,10th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.052,13|13|13|3|13|13|13,13|13|13|3|13|13|13,13|13|13|3|13|13|13
643,benqa_ext_12th-Chemistry-II_0341,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,341,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.039,,,
644,benqa_ext_10th-Physics_0235,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,235,10th,Physics,A,ai_assisted_review_pass_v1,0,0,,,0,1.081,,,
645,benqa_ext_8th-Science_0011,literature/code/BEnQA/data/BEnQA/8th-Science.csv,11,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.096,2019,2019,2019
646,benqa_ext_10th-Math_0301,literature/code/BEnQA/data/BEnQA/10th-Math.csv,301,10th,Math,A,ai_assisted_review_pass_v1,0,0,,,0,1.036,32|2|128|164|180|185,32|2|128|164|180|185,32|2|128|164|180|185
647,benqa_ext_10th-Math-II_0334,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,334,10th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.048,9|00|4|2|2,9|00|4|2|2,9|00|4|2|2
648,benqa_ext_12th-Biology-II_0188,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,188,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.058,,,
649,benqa_ext_8th-Math_0111,literature/code/BEnQA/data/BEnQA/8th-Math.csv,111,8th,Math,A,ai_assisted_review_pass_v1,0,0,,,0,1.06,25|15|19|23|30|12|27|35|17|21|22|23|26|30,25|15|19|23|30|12|27|35|17|21|22|23|26|30,25|15|19|23|30|12|27|35|17|21|22|23|26|30
650,benqa_ext_8th-Science_0147,literature/code/BEnQA/data/BEnQA/8th-Science.csv,147,8th,Science,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.026,1|3|2|4,1|3|2|4,3|2|4
651,benqa_ext_12th-Biology-II_0167,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,167,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,0.962,,,
652,benqa_ext_10th-Math-II_0003,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,3,10th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.029,3|1|1|3|1|3|1|3|3|3|3|1|3|1|2|3|3|1|3|1|3,3|1|1|3|1|3|1|3|3|3|3|1|3|1|2|3|3|1|3|1|3,3|1|1|3|1|3|1|3|3|3|3|1|3|1|2|3|3|1|3|1|3
653,benqa_ext_12th-Biology-I_0271,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,271,12th,Biology-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.11,,,
654,benqa_ext_12th-Chemistry-II_0003,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,3,12th,Chemistry-II,A,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.049,2|1|2|2|2|3|2|2,2|1|2|2|2|3|2|2,2|1|2|2|2|3|2|2
655,benqa_ext_10th-Chemistry_0384,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,384,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.054,2|6|4|2|0,2|6|4|2|0,2|6|4|2|0
656,benqa_ext_10th-Math-II_0017,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,17,10th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.021,200|0|0,200|0|0,200|0|0
657,benqa_ext_12th-Physics-II_0191,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,191,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.098,,,
658,benqa_ext_8th-Science_0201,literature/code/BEnQA/data/BEnQA/8th-Science.csv,201,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.055,,,
659,benqa_ext_10th-Math_0019,literature/code/BEnQA/data/BEnQA/10th-Math.csv,19,10th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.033,45|60|90|180,45|60|90|180,45|60|90|180
660,benqa_ext_12th-Math-I_0317,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,317,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.0,1|150|3|2|1|2|3|2|1|2|3|2|1|2|3|2|1|2,1|150|3|2|1|2|3|2|1|2|3|2|1|2|3|2|1|2,1|150|3|2|1|2|3|2|1|2|3|2|1|2|3|2|1|2
661,benqa_ext_12th-Math-I_0135,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,135,12th,Math-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.026,2,2,2
662,benqa_ext_10th-Math_0258,literature/code/BEnQA/data/BEnQA/10th-Math.csv,258,10th,Math,A,ai_assisted_review_pass_v1,0,0,,,0,1.086,0|0625|2|1|1|2,0|0625|2|1|1|2,0|0625|2|1|1|2
663,benqa_ext_12th-Biology-II_0151,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,151,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,0.967,,,
664,benqa_ext_12th-Physics-I_0192,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,192,12th,Physics-I,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.132,10|8|1|9|2|1|7|8|1|3|25|1,10|8|1|9|2|1|7|8|1|3|25|1,10|8|1|9|2|1|7|8|1|3|2|1
665,benqa_ext_12th-Biology-I_0110,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,110,12th,Biology-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.135,,,
666,benqa_ext_10th-Chemistry_0157,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,157,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.187,,,
667,benqa_ext_12th-Physics-I_0159,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,159,12th,Physics-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.173,,,
668,benqa_ext_12th-Physics-I_0131,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,131,12th,Physics-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.08,2|2|2,2|2|2,2|2|2
669,benqa_ext_12th-Chemistry-I_0200,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,200,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.0,5|4|3|2,5|4|3|2,5|4|3|2
670,benqa_ext_12th-Biology-I_0122,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,122,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
671,benqa_ext_10th-Math_0015,literature/code/BEnQA/data/BEnQA/10th-Math.csv,15,10th,Math,B,ai_assisted_review_pass_v1,0,0,,,0,1.029,0|000060302|0|60302|10|4|6|0302|10|5|60|302|10|6|603|02|10|7,0|000060302|0|60302|10|4|6|0302|10|5|60|302|10|6|603|02|10|7,0|000060302|0|60302|10|4|6|0302|10|5|60|302|10|6|603|02|10|7
672,benqa_ext_12th-Chemistry-I_0205,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,205,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.068,2|2|2|2,2|2|2|2,2|2|2|2
673,benqa_ext_10th-Math_0310,literature/code/BEnQA/data/BEnQA/10th-Math.csv,310,10th,Math,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.051,3|2|3|1|5|9|17,3|2|3|1|5|9|17,3|2|2|1|5|9|17
674,benqa_ext_10th-Math-II_0383,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,383,10th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.025,3|2|1|0|1|2,3|2|1|0|1|2,3|2|1|0|1|2
675,benqa_ext_12th-Math-II_0049,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,49,12th,Math-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.052,3|3|2|6|2|6|2|12|2|18|2|24|2,3|3|2|6|2|6|2|12|2|18|2|24|2,3|3|2|6|2|6|2|12|2|18|2|24|2
676,benqa_ext_8th-Science_0072,literature/code/BEnQA/data/BEnQA/8th-Science.csv,72,8th,Science,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.096,200|19|6|20|41|196|19600,200|19|6|20|41|196|19600,2000|19|6|20|41|196|19600
677,benqa_ext_12th-Biology-II_0275,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,275,12th,Biology-II,B,ai_assisted_review_pass_v1,0,0,,,0,0.961,,,
678,benqa_ext_10th-Biology_0148,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,148,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.053,,,
679,benqa_ext_8th-Science_0103,literature/code/BEnQA/data/BEnQA/8th-Science.csv,103,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.043,,,
680,benqa_ext_10th-Physics_0287,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,287,10th,Physics,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.082,100|2|0|100|200|314|16,100|2|0|100|200|314|16,100|2|1|0|100|200|314|16
681,benqa_ext_10th-Physics_0173,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,173,10th,Physics,D,ai_assisted_review_pass_v1,0,0,,,0,1.047,1|1|1,1|1|1,1|1|1
682,benqa_ext_10th-Chemistry_0099,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,99,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.123,1|2|3|4,1|2|3|4,1|2|3|4
683,benqa_ext_8th-Science_0012,literature/code/BEnQA/data/BEnQA/8th-Science.csv,12,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.122,8|9|10|11,8|9|10|11,8|9|10|11
684,benqa_ext_8th-Science_0128,literature/code/BEnQA/data/BEnQA/8th-Science.csv,128,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.036,2|4|3|4,2|4|3|4,2|4|3|4
685,benqa_ext_12th-Biology-II_0220,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,220,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.071,,,
686,benqa_ext_12th-Chemistry-I_0142,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,142,12th,Chemistry-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.085,2|2|2,2|2|2,2|2|2
687,benqa_ext_12th-Chemistry-II_0387,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,387,12th,Chemistry-II,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.066,3|4|2|1,3|4|2|1,1
688,benqa_ext_10th-Physics_0297,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,297,10th,Physics,D,ai_assisted_review_pass_v1,0,0,,,0,1.086,19|6|1|2|4|9|9|8|19|6,19|6|1|2|4|9|9|8|19|6,19|6|1|2|4|9|9|8|19|6
689,benqa_ext_12th-Chemistry-I_0258,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,258,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.065,4|2|3|4,4|2|3|4,4|2|3|4
690,benqa_ext_12th-Physics-I_0166,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,166,12th,Physics-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.049,30|909|636|276|170,30|909|636|276|170,30|909|636|276|170
691,benqa_ext_10th-Biology_0278,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,278,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.009,,,
692,benqa_ext_10th-Chemistry_0088,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,88,10th,Chemistry,A,ai_assisted_review_pass_v1,0,0,,,0,1.063,,,
693,benqa_ext_12th-Physics-I_0259,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,259,12th,Physics-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.092,,,
694,benqa_ext_12th-Chemistry-II_0179,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,179,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.069,3|2|3|3|2|2|4,3|2|3|3|2|2|4,3|2|3|3|2|2|4
695,benqa_ext_12th-Chemistry-I_0325,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,325,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.024,2|2|4,2|2|4,2|2|4
696,benqa_ext_8th-Science_0063,literature/code/BEnQA/data/BEnQA/8th-Science.csv,63,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.091,,,
697,benqa_ext_12th-Physics-I_0225,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,225,12th,Physics-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.056,1|129|8|258|5|327|5|429|8,1|129|8|258|5|327|5|429|8,1|129|8|258|5|327|5|429|8
698,benqa_ext_12th-Physics-I_0195,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,195,12th,Physics-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.068,0|01|0|005|0|001|0|02|0|002,0|01|0|005|0|001|0|02|0|002,0|01|0|005|0|001|0|02|0|002
699,benqa_ext_12th-Chemistry-II_0224,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,224,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.039,10|4|10|8|7|4|1|3,10|4|10|8|7|4|1|3,10|4|10|8|7|4|1|3
700,benqa_ext_10th-Biology_0201,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,201,10th,Biology,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.032,2|0|40|0|30|0|04|0|03,2|0|40|0|30|0|04|0|03,0|40|0|30|0|04|0|03
701,benqa_ext_10th-Physics_0218,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,218,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.062,,,
702,benqa_ext_12th-Physics-II_0241,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,241,12th,Physics-II,B,ai_assisted_review_warn_v1,0,2,,bangla_english_digit_mismatch;bangla_banglish_formulaish_token_mismatch,0,1.056,0|4|6000|18|1|4|1|25|2|25|4|5|5|5,0|4|6000|18|1|4|1|25|2|25|4|5|5|5,0|4|6000|18|1|12|24|35|49
703,benqa_ext_12th-Physics-II_0020,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,20,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.028,98|6|310|16|345|16|393|16|408|16,98|6|310|16|345|16|393|16|408|16,98|6|310|16|345|16|393|16|408|16
704,benqa_ext_12th-Physics-I_0112,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,112,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.012,0,0,0
705,benqa_ext_12th-Physics-II_0261,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,261,12th,Physics-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
706,benqa_ext_12th-Biology-I_0003,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,3,12th,Biology-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.045,,,
707,benqa_ext_12th-Physics-I_0138,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,138,12th,Physics-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.059,,,
708,benqa_ext_12th-Biology-II_0011,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,11,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.007,,,
709,benqa_ext_12th-Math-I_0077,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,77,12th,Math-I,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.083,3|4|5|0|4|3|0|4|3|0|3|4|0|3|4|0,3|4|5|0|4|3|0|4|3|0|3|4|0|3|4|0,3|4|5|4|3|0|4|3|0|3|4|0|3|4|0
710,benqa_ext_12th-Physics-II_0156,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,156,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.093,,,
711,benqa_ext_12th-Chemistry-I_0147,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,147,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.039,2|2|2,2|2|2,2|2|2
712,benqa_ext_12th-Chemistry-I_0081,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,81,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.083,,,
713,benqa_ext_8th-Science_0097,literature/code/BEnQA/data/BEnQA/8th-Science.csv,97,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.11,,,
714,benqa_ext_10th-Biology_0034,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,34,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.022,,,
715,benqa_ext_10th-Biology_0049,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,49,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.023,,,
716,benqa_ext_12th-Biology-II_0248,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,248,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,0.988,,,
717,benqa_ext_12th-Biology-II_0088,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,88,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.053,,,
718,benqa_ext_12th-Biology-II_0144,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,144,12th,Biology-II,B,ai_assisted_review_warn_v1,0,2,,bangla_english_digit_mismatch;bangla_banglish_formulaish_token_mismatch,0,1.073,1|75|87|1|2,1|75|87|1|2,1|75|87
719,benqa_ext_10th-Physics_0223,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,223,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,0.976,,,
720,benqa_ext_10th-Physics_0120,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,120,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.036,,,
721,benqa_ext_12th-Math-II_0063,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,63,12th,Math-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.061,2|5|3|30|60|90|180,2|5|3|30|60|90|180,2|5|3|30|60|90|180
722,benqa_ext_10th-Biology_0002,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,2,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.06,,,
723,benqa_ext_10th-Math-II_0300,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,300,10th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.078,2|2|1|1|2|4|2|5|2|3|2,2|2|1|1|2|4|2|5|2|3|2,2|2|1|1|2|4|2|5|2|3|2
724,benqa_ext_12th-Math-I_0372,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,372,12th,Math-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.0,2|2|4|7|4|6|4|8|4|2|4,2|2|4|7|4|6|4|8|4|2|4,2|2|4|7|4|6|4|8|4|2|4
725,benqa_ext_12th-Chemistry-I_0320,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,320,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.086,4|2|3|3,4|2|3|3,4|2|3|3
726,benqa_ext_12th-Physics-II_0185,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,185,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.015,1|1|1,1|1|1,1|1|1
727,benqa_ext_12th-Biology-II_0295,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,295,12th,Biology-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.119,,,
728,benqa_ext_10th-Chemistry_0061,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,61,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.045,200|20|4|1|25|0|5,200|20|4|1|25|0|5,200|20|4|1|25|0|5
729,benqa_ext_10th-Chemistry_0342,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,342,10th,Chemistry,C,ai_assisted_review_pass_v1,0,0,,,0,1.077,11|14|17,11|14|17,11|14|17
730,benqa_ext_12th-Physics-II_0288,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,288,12th,Physics-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.078,2|3|4,2|3|4,2|3|4
731,benqa_ext_10th-Math_0174,literature/code/BEnQA/data/BEnQA/10th-Math.csv,174,10th,Math,D,ai_assisted_review_pass_v1,0,0,,,0,1.025,25|01|04|04|03|05|04|04|05,25|01|04|04|03|05|04|04|05,25|01|04|04|03|05|04|04|05
732,benqa_ext_12th-Biology-I_0098,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,98,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.088,,,
