route,id,gold,rule,action,routed_answer,routed_correct,baseline_correct,delta_vs_baseline,changed_from_baseline,banglish_parsed,generated_bn_parsed,generated_en_parsed,repair_strategy
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,generated_en_only,use_generated_en,C,True,False,1,True,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,all_disagree_bn_tiebreak,bn_en_agree_nonbaseline,C,True,False,1,True,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,all_disagree_en_tiebreak,bn_en_agree_nonbaseline,C,True,False,1,True,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,generated_bn_priority_nonbaseline,bn_en_agree_nonbaseline,C,True,False,1,True,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Math_0085,C,generated_en_priority_nonbaseline,bn_en_agree_nonbaseline,C,True,False,1,True,D,C,C,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,baseline,baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,three_view_majority,banglish_en_majority,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_bn_only,use_generated_bn,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_en_only,use_generated_en,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0024,C,generated_en_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,baseline,baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,three_view_majority,banglish_en_majority,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_bn_only,use_generated_bn,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_en_only,use_generated_en,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_8th-Science_0153,C,generated_en_priority_nonbaseline,bn_nonbaseline_priority,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,baseline,baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,three_view_majority,banglish_en_majority,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_bn_only,use_generated_bn,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_en_only,use_generated_en,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0057,C,generated_en_priority_nonbaseline,bn_nonbaseline_priority,C,True,False,1,True,D,C,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,baseline,baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_en_only,use_generated_en,D,False,False,0,True,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_bn_priority_nonbaseline,en_nonbaseline_priority,D,False,False,0,True,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0143,C,generated_en_priority_nonbaseline,en_nonbaseline_priority,D,False,False,0,True,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,baseline,baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,strict_generated_agreement,fallback_baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,three_view_majority,banglish_en_majority,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_bn_only,use_generated_bn,B,False,False,0,True,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_en_only,use_generated_en,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_bn_if_baseline_empty,fallback_baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_en_if_baseline_empty,fallback_baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,all_disagree_bn_tiebreak,fallback_baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,all_disagree_en_tiebreak,fallback_baseline,A,False,False,0,False,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Biology_0197,D,generated_en_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,A,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,baseline,baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,three_view_majority,banglish_bn_majority,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_only,use_generated_bn,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_only,use_generated_en,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,baseline,baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,strict_generated_agreement,fallback_baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,three_view_majority,banglish_en_majority,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_only,use_generated_bn,D,False,True,-1,True,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_only,use_generated_en,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_if_baseline_empty,fallback_baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_if_baseline_empty,fallback_baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,all_disagree_bn_tiebreak,fallback_baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,all_disagree_en_tiebreak,fallback_baseline,B,True,True,0,False,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,D,False,True,-1,True,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_priority_nonbaseline,bn_nonbaseline_priority,D,False,True,-1,True,B,D,B,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,baseline,baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_only,use_generated_en,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,baseline,baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_en_only,use_generated_en,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math-II_0367,C,generated_en_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math_0032,B,baseline,baseline,A,False,False,0,False,A,B,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math_0032,B,strict_generated_agreement,fallback_baseline,A,False,False,0,False,A,B,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math_0032,B,three_view_majority,banglish_en_majority,A,False,False,0,False,A,B,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math_0032,B,generated_bn_only,use_generated_bn,B,True,False,1,True,A,B,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_10th-Math_0032,B,generated_en_only,use_generated_en,A,False,False,0,False,A,B,A,source_fallback_after_failed_repair
